billing_id,customer_id,subscription_id,billing_month,record_type,seats,seat_price,mrr_amount,plan_code,currency,source_system,created_at
2463,CUST-00089,SUB-00089,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
2515,CUST-00091,SUB-00091,2025-06,recurring,29,121.0,3509.0,Enterprise,USD,billing_v1,2025-06-01
2551,CUST-00092,SUB-00092,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
2584,CUST-00094,SUB-00094,2025-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2025-06-01
2617,CUST-00095,SUB-00095,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
2653,CUST-00096,SUB-00096,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
2706,CUST-00098,SUB-00098,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
2742,CUST-00099,SUB-00099,2025-06,recurring,57,121.0,6897.0,Enterprise,USD,billing_v1,2025-06-01
2778,CUST-00100,SUB-00100,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
2814,CUST-00101,SUB-00101,2025-06,recurring,9,62.0,558.0,Growth,USD,billing_v1,2025-06-01
2850,CUST-00102,SUB-00102,2025-06,recurring,10,88.0,880.0,Scale,USD,billing_v1,2025-06-01
2886,CUST-00103,SUB-00103,2025-06,recurring,4,46.02,184.08,Starter,USD,billing_v1,2025-06-01
2922,CUST-00104,SUB-00104,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
2958,CUST-00105,SUB-00105,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
3006,CUST-00107,SUB-00107,2025-06,recurring,6,62.0,372.0,Growth,USD,billing_v1,2025-06-01
3053,CUST-00109,SUB-00109,2025-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2025-06-01
3102,CUST-00112,SUB-00112,2025-06,recurring,8,88.0,704.0,Scale,USD,billing_v1,2025-06-01
3130,CUST-00113,SUB-00113,2025-06,recurring,6,73.16,438.96,Growth,USD,billing_v1,2025-06-01
3166,CUST-00114,SUB-00114,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
3202,CUST-00115,SUB-00115,2025-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2025-06-01
3238,CUST-00116,SUB-00116,2025-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2025-06-01
3274,CUST-00117,SUB-00117,2025-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2025-06-01
3310,CUST-00118,SUB-00118,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
3346,CUST-00119,SUB-00119,2025-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2025-06-01
3402,CUST-00121,SUB-00121,2025-06,recurring,24,121.0,2904.0,Enterprise,USD,billing_v1,2025-06-01
3438,CUST-00122,SUB-00122,2025-06,recurring,4,46.02,184.08,Starter,USD,billing_v1,2025-06-01
3474,CUST-00123,SUB-00123,2025-06,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2025-06-01
3521,CUST-00125,SUB-00125,2025-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2025-06-01
3557,CUST-00126,SUB-00126,2025-06,recurring,11,73.16,804.76,Growth,USD,billing_v1,2025-06-01
3593,CUST-00127,SUB-00127,2025-06,recurring,8,62.0,496.0,Growth,USD,billing_v1,2025-06-01
3629,CUST-00128,SUB-00128,2025-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2025-06-01
3665,CUST-00129,SUB-00129,2025-06,recurring,2,39.0,78.0,Starter,USD,billing_v1,2025-06-01
3701,CUST-00130,SUB-00130,2025-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2025-06-01
3737,CUST-00131,SUB-00131,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
3777,CUST-00133,SUB-00133,2025-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2025-06-01
3814,CUST-00135,SUB-00135,2025-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2025-06-01
3850,CUST-00136,SUB-00136,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
3886,CUST-00137,SUB-00137,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
3940,CUST-00139,SUB-00139,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
3973,CUST-00140,SUB-00140,2025-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2025-06-01
4009,CUST-00141,SUB-00141,2025-06,recurring,11,88.0,968.0,Scale,USD,billing_v1,2025-06-01
4045,CUST-00142,SUB-00142,2025-06,recurring,3,62.0,186.0,Growth,USD,billing_v1,2025-06-01
4068,CUST-00143,SUB-00143,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
4104,CUST-00144,SUB-00144,2025-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2025-06-01
4150,CUST-00146,SUB-00146,2025-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2025-06-01
4186,CUST-00147,SUB-00147,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
4222,CUST-00148,SUB-00148,2025-06,recurring,12,39.0,468.0,Starter,USD,billing_v1,2025-06-01
4258,CUST-00149,SUB-00149,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
4294,CUST-00150,SUB-00150,2025-06,recurring,61,121.0,7381.0,Enterprise,USD,billing_v1,2025-06-01
4330,CUST-00151,SUB-00151,2025-06,recurring,43,88.0,3784.0,Scale,USD,billing_v1,2025-06-01
4366,CUST-00152,SUB-00152,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
4402,CUST-00153,SUB-00153,2025-06,recurring,5,39.0,195.0,Starter,USD,billing_v1,2025-06-01
4460,CUST-00156,SUB-00156,2025-06,recurring,4,39.0,156.0,Starter,USD,billing_v1,2025-06-01
4489,CUST-00157,SUB-00157,2025-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2025-06-01
4525,CUST-00158,SUB-00158,2025-06,recurring,6,62.0,372.0,Growth,USD,billing_v1,2025-06-01
4586,CUST-00161,SUB-00161,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
4622,CUST-00162,SUB-00162,2025-06,recurring,5,73.16,365.8,Growth,USD,billing_v1,2025-06-01
4675,CUST-00164,SUB-00164,2025-06,recurring,13,39.0,507.0,Starter,USD,billing_v1,2025-06-01
4711,CUST-00165,SUB-00165,2025-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2025-06-01
4770,CUST-00168,SUB-00168,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
4797,CUST-00169,SUB-00169,2025-06,recurring,26,121.0,3146.0,Enterprise,USD,billing_v1,2025-06-01
4852,CUST-00171,SUB-00171,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
4903,CUST-00173,SUB-00173,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
4939,CUST-00174,SUB-00174,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
4974,CUST-00175,SUB-00175,2025-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2025-06-01
5010,CUST-00176,SUB-00176,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
5053,CUST-00178,SUB-00178,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
5110,CUST-00180,SUB-00180,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
5159,CUST-00182,SUB-00182,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
5195,CUST-00183,SUB-00183,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
5231,CUST-00184,SUB-00184,2025-06,recurring,30,88.0,2640.0,Scale,USD,billing_v1,2025-06-01
5267,CUST-00185,SUB-00185,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
5303,CUST-00186,SUB-00186,2025-06,recurring,30,88.0,2640.0,Scale,USD,billing_v1,2025-06-01
5339,CUST-00187,SUB-00187,2025-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2025-06-01
5362,CUST-00189,SUB-00189,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
5398,CUST-00190,SUB-00190,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
5434,CUST-00191,SUB-00191,2025-06,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2025-06-01
5470,CUST-00192,SUB-00192,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
5506,CUST-00193,SUB-00193,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
5542,CUST-00194,SUB-00194,2025-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2025-06-01
5575,CUST-00195,SUB-00195,2025-06,recurring,9,62.0,558.0,Growth,USD,billing_v1,2025-06-01
5613,CUST-00197,SUB-00197,2025-06,recurring,27,88.0,2376.0,Scale,USD,billing_v1,2025-06-01
5660,CUST-00199,SUB-00199,2025-06,recurring,11,88.0,968.0,Scale,USD,billing_v1,2025-06-01
5690,CUST-00200,SUB-00200,2025-06,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2025-06-01
5716,CUST-00201,SUB-00201,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
5772,CUST-00203,SUB-00203,2025-06,recurring,14,73.16,1024.24,Growth,USD,billing_v1,2025-06-01
5808,CUST-00204,SUB-00204,2025-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2025-06-01
5864,CUST-00207,SUB-00207,2025-06,recurring,5,73.16,365.8,Growth,USD,billing_v1,2025-06-01
5900,CUST-00208,SUB-00208,2025-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2025-06-01
5936,CUST-00209,SUB-00209,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
5972,CUST-00210,SUB-00210,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
17159,CUST-00211,SUB-00211,2025-06,credit_memo,0,0.0,-41.21,Starter,USD,billing_v1,2025-08-01
6008,CUST-00211,SUB-00211,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
6044,CUST-00212,SUB-00212,2025-06,recurring,4,39.0,156.0,Starter,USD,billing_v1,2025-06-01
6080,CUST-00213,SUB-00213,2025-06,recurring,21,121.0,2541.0,Enterprise,USD,billing_v1,2025-06-01
6116,CUST-00214,SUB-00214,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
6152,CUST-00215,SUB-00215,2025-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2025-06-01
6197,CUST-00217,SUB-00217,2025-06,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2025-06-01
6236,CUST-00219,SUB-00219,2025-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2025-06-01
6288,CUST-00222,SUB-00222,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
6324,CUST-00223,SUB-00223,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
6360,CUST-00224,SUB-00224,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
6406,CUST-00226,SUB-00226,2025-06,recurring,11,46.02,506.22,Starter,USD,billing_v1,2025-06-01
6434,CUST-00227,SUB-00227,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
6483,CUST-00230,SUB-00230,2025-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2025-06-01
6519,CUST-00231,SUB-00231,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
6565,CUST-00234,SUB-00234,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
6597,CUST-00235,SUB-00235,2025-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2025-06-01
6644,CUST-00237,SUB-00237,2025-06,recurring,11,88.0,968.0,Scale,USD,billing_v1,2025-06-01
6680,CUST-00238,SUB-00238,2025-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2025-06-01
6719,CUST-00240,SUB-00240,2025-06,recurring,11,88.0,968.0,Scale,USD,billing_v1,2025-06-01
6807,CUST-00244,SUB-00244,2025-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2025-06-01
6843,CUST-00245,SUB-00245,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
6879,CUST-00246,SUB-00246,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
6915,CUST-00247,SUB-00247,2025-06,recurring,4,73.16,292.64,Growth,USD,billing_v1,2025-06-01
6982,CUST-00250,SUB-00250,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
7018,CUST-00251,SUB-00251,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
7054,CUST-00252,SUB-00252,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
7097,CUST-00254,SUB-00254,2025-06,recurring,4,46.02,184.08,Starter,USD,billing_v1,2025-06-01
7133,CUST-00255,SUB-00255,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
7169,CUST-00256,SUB-00256,2025-06,recurring,9,73.16,658.44,Growth,USD,billing_v1,2025-06-01
7213,CUST-00258,SUB-00258,2025-06,recurring,4,46.02,184.08,Starter,USD,billing_v1,2025-06-01
7238,CUST-00259,SUB-00259,2025-06,recurring,8,62.0,496.0,Growth,USD,billing_v1,2025-06-01
7292,CUST-00262,SUB-00262,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
7328,CUST-00263,SUB-00263,2025-06,recurring,6,73.16,438.96,Growth,USD,billing_v1,2025-06-01
7350,CUST-00264,SUB-00264,2025-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2025-06-01
7392,CUST-00266,SUB-00266,2025-06,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2025-06-01
7428,CUST-00267,SUB-00267,2025-06,recurring,6,73.16,438.96,Growth,USD,billing_v1,2025-06-01
7464,CUST-00268,SUB-00268,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
7501,CUST-00270,SUB-00270,2025-06,recurring,33,121.0,3993.0,Enterprise,USD,billing_v1,2025-06-01
7537,CUST-00271,SUB-00271,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
7569,CUST-00272,SUB-00272,2025-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2025-06-01
7611,CUST-00274,SUB-00274,2025-06,recurring,8,88.0,704.0,Scale,USD,billing_v1,2025-06-01
7668,CUST-00276,SUB-00276,2025-06,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2025-06-01
7704,CUST-00277,SUB-00277,2025-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2025-06-01
7746,CUST-00279,SUB-00279,2025-06,recurring,20,88.0,1760.0,Scale,USD,billing_v1,2025-06-01
7782,CUST-00280,SUB-00280,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
7818,CUST-00281,SUB-00281,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
7854,CUST-00282,SUB-00282,2025-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2025-06-01
7890,CUST-00283,SUB-00283,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
7931,CUST-00285,SUB-00285,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
7967,CUST-00286,SUB-00286,2025-06,recurring,3,39.0,117.0,Starter,USD,billing_v1,2025-06-01
8003,CUST-00287,SUB-00287,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
8041,CUST-00289,SUB-00289,2025-06,recurring,10,88.0,880.0,Scale,USD,billing_v1,2025-06-01
8086,CUST-00291,SUB-00291,2025-06,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2025-06-01
8138,CUST-00293,SUB-00293,2025-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2025-06-01
8164,CUST-00294,SUB-00294,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
8200,CUST-00295,SUB-00295,2025-06,recurring,12,62.0,744.0,Growth,USD,billing_v1,2025-06-01
8242,CUST-00297,SUB-00297,2025-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2025-06-01
8278,CUST-00298,SUB-00298,2025-06,recurring,42,121.0,5082.0,Enterprise,USD,billing_v1,2025-06-01
8314,CUST-00299,SUB-00299,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
8350,CUST-00300,SUB-00300,2025-06,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2025-06-01
8407,CUST-00302,SUB-00302,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
8443,CUST-00303,SUB-00303,2025-06,recurring,5,62.0,310.0,Growth,USD,billing_v1,2025-06-01
8474,CUST-00304,SUB-00304,2025-06,recurring,26,121.0,3146.0,Enterprise,USD,billing_v1,2025-06-01
8510,CUST-00305,SUB-00305,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
8546,CUST-00306,SUB-00306,2025-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2025-06-01
8578,CUST-00308,SUB-00308,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
8614,CUST-00309,SUB-00309,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
8650,CUST-00310,SUB-00310,2025-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2025-06-01
8686,CUST-00311,SUB-00311,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
8722,CUST-00312,SUB-00312,2025-06,recurring,11,88.0,968.0,Scale,USD,billing_v1,2025-06-01
8758,CUST-00313,SUB-00313,2025-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2025-06-01
8794,CUST-00314,SUB-00314,2025-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2025-06-01
8830,CUST-00315,SUB-00315,2025-06,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2025-06-01
8866,CUST-00316,SUB-00316,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
8902,CUST-00317,SUB-00317,2025-06,recurring,10,73.16,731.6,Growth,USD,billing_v1,2025-06-01
8938,CUST-00318,SUB-00318,2025-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2025-06-01
8966,CUST-00319,SUB-00319,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
8996,CUST-00320,SUB-00320,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
9032,CUST-00321,SUB-00321,2025-06,recurring,5,39.0,195.0,Starter,USD,billing_v1,2025-06-01
9074,CUST-00323,SUB-00323,2025-06,recurring,11,73.16,804.76,Growth,USD,billing_v1,2025-06-01
9151,CUST-00327,SUB-00327,2025-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2025-06-01
9187,CUST-00328,SUB-00328,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
9223,CUST-00329,SUB-00329,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
9250,CUST-00330,SUB-00330,2025-06,recurring,8,62.0,496.0,Growth,USD,billing_v1,2025-06-01
9274,CUST-00331,SUB-00331,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
9305,CUST-00332,SUB-00332,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
9349,CUST-00334,SUB-00334,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
9409,CUST-00337,SUB-00337,2025-06,recurring,7,39.0,273.0,Starter,USD,billing_v1,2025-06-01
9445,CUST-00338,SUB-00338,2025-06,recurring,10,73.16,731.6,Growth,USD,billing_v1,2025-06-01
9481,CUST-00339,SUB-00339,2025-06,recurring,33,88.0,2904.0,Scale,USD,billing_v1,2025-06-01
9523,CUST-00341,SUB-00341,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
9609,CUST-00345,SUB-00345,2025-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2025-06-01
9645,CUST-00346,SUB-00346,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
9681,CUST-00347,SUB-00347,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
9717,CUST-00348,SUB-00348,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
9768,CUST-00351,SUB-00351,2025-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2025-06-01
9804,CUST-00352,SUB-00352,2025-06,recurring,6,73.16,438.96,Growth,USD,billing_v1,2025-06-01
9843,CUST-00354,SUB-00354,2025-06,recurring,20,88.0,1760.0,Scale,USD,billing_v1,2025-06-01
9879,CUST-00355,SUB-00355,2025-06,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2025-06-01
9915,CUST-00356,SUB-00356,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
9941,CUST-00357,SUB-00357,2025-06,recurring,5,73.16,365.8,Growth,USD,billing_v1,2025-06-01
9977,CUST-00358,SUB-00358,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
10013,CUST-00359,SUB-00359,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
10059,CUST-00362,SUB-00362,2025-06,recurring,11,39.0,429.0,Starter,USD,billing_v1,2025-06-01
10095,CUST-00363,SUB-00363,2025-06,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2025-06-01
10131,CUST-00364,SUB-00364,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
10167,CUST-00365,SUB-00365,2025-06,recurring,9,39.0,351.0,Starter,USD,billing_v1,2025-06-01
10210,CUST-00367,SUB-00367,2025-06,recurring,6,62.0,372.0,Growth,USD,billing_v1,2025-06-01
10233,CUST-00368,SUB-00368,2025-06,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2025-06-01
10269,CUST-00369,SUB-00369,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
10296,CUST-00370,SUB-00370,2025-06,recurring,44,88.0,3872.0,Scale,USD,billing_v1,2025-06-01
10332,CUST-00371,SUB-00371,2025-06,recurring,6,62.0,372.0,Growth,USD,billing_v1,2025-06-01
10368,CUST-00372,SUB-00372,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
10395,CUST-00373,SUB-00373,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
10431,CUST-00374,SUB-00374,2025-06,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2025-06-01
10467,CUST-00375,SUB-00375,2025-06,recurring,33,121.0,3993.0,Enterprise,USD,billing_v1,2025-06-01
10503,CUST-00376,SUB-00376,2025-06,recurring,9,62.0,558.0,Growth,USD,billing_v1,2025-06-01
10532,CUST-00377,SUB-00377,2025-06,recurring,5,62.0,310.0,Growth,USD,billing_v1,2025-06-01
10568,CUST-00378,SUB-00378,2025-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2025-06-01
10602,CUST-00379,SUB-00379,2025-06,recurring,10,88.0,880.0,Scale,USD,billing_v1,2025-06-01
10657,CUST-00382,SUB-00382,2025-06,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2025-06-01
10722,CUST-00385,SUB-00385,2025-06,recurring,11,88.0,968.0,Scale,USD,billing_v1,2025-06-01
10758,CUST-00386,SUB-00386,2025-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2025-06-01
10794,CUST-00388,SUB-00388,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
10830,CUST-00389,SUB-00389,2025-06,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2025-06-01
10866,CUST-00390,SUB-00390,2025-06,recurring,8,39.0,312.0,Starter,USD,billing_v1,2025-06-01
10889,CUST-00391,SUB-00391,2025-06,recurring,6,39.0,234.0,Starter,USD,billing_v1,2025-06-01
17225,CUST-00392,SUB-00392,2025-06,credit_memo,0,0.0,-3715.15,Enterprise,USD,billing_v1,2025-08-01
10924,CUST-00392,SUB-00392,2025-06,recurring,72,121.0,8712.0,Enterprise,USD,billing_v1,2025-06-01
10960,CUST-00393,SUB-00393,2025-06,recurring,11,73.16,804.76,Growth,USD,billing_v1,2025-06-01
11010,CUST-00395,SUB-00395,2025-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2025-06-01
11046,CUST-00396,SUB-00396,2025-06,recurring,48,88.0,4224.0,Scale,USD,billing_v1,2025-06-01
11092,CUST-00398,SUB-00398,2025-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2025-06-01
11159,CUST-00401,SUB-00401,2025-06,recurring,5,62.0,310.0,Growth,USD,billing_v1,2025-06-01
11195,CUST-00402,SUB-00402,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
11231,CUST-00403,SUB-00403,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
11254,CUST-00404,SUB-00404,2025-06,recurring,7,62.0,434.0,Growth,USD,billing_v1,2025-06-01
11290,CUST-00405,SUB-00405,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
11326,CUST-00406,SUB-00406,2025-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2025-06-01
11352,CUST-00407,SUB-00407,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
11408,CUST-00411,SUB-00411,2025-06,recurring,8,62.0,496.0,Growth,USD,billing_v1,2025-06-01
11449,CUST-00414,SUB-00414,2025-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2025-06-01
11485,CUST-00415,SUB-00415,2025-06,recurring,8,62.0,496.0,Growth,USD,billing_v1,2025-06-01
11539,CUST-00418,SUB-00418,2025-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2025-06-01
11581,CUST-00421,SUB-00421,2025-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2025-06-01
11617,CUST-00422,SUB-00422,2025-06,recurring,10,39.0,390.0,Starter,USD,billing_v1,2025-06-01
11653,CUST-00423,SUB-00423,2025-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2025-06-01
11689,CUST-00424,SUB-00424,2025-06,recurring,6,73.16,438.96,Growth,USD,billing_v1,2025-06-01
11725,CUST-00425,SUB-00425,2025-06,recurring,43,121.0,5203.0,Enterprise,USD,billing_v1,2025-06-01
11761,CUST-00426,SUB-00426,2025-06,recurring,8,62.0,496.0,Growth,USD,billing_v1,2025-06-01
11796,CUST-00427,SUB-00427,2025-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2025-06-01
